,trail_id,name,area_name,city_name,state_name,country_name,popularity,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,length_miles,elevation_gain_feet,latitude,longitude,difficulty,features_count,activities_count
92,10259343,Tanner Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,8.5202,7,out and back,5.0,30,"['beach', 'dogs-no', 'river', 'views', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",13.299962828362002,5288.000169216,36.03276,-111.85322,hard,5,5
93,10306310,Loma Verde and Squeeze Pen Loop,Saguaro National Park,Vail,Arizona,United States,8.4605,3,loop,4.5,56,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",3.699989659018,157.000005024,32.20343,-110.70985,moderate,2,4
94,10039522,Hope Camp,Saguaro National Park,Tucson,Arizona,United States,8.2704,3,out and back,4.5,45,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",6.49998183341,528.000016896,32.13315,-110.68711,moderate,3,5
95,10304719,"South Kaibab, Tonto and Bright Angel Trail",Grand Canyon National Park,Grand Canyon,Arizona,United States,8.2646,7,point to point,5.0,24,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",12.399965343736,3395.0001086400002,36.05271,-112.08398,hard,4,3
96,10032774,Garwood Trail,Saguaro National Park,Tucson,Arizona,United States,8.2525,1,out and back,4.5,39,"['dogs-no', 'kids']","['hiking', 'walking']",3.2999907769620003,203.000006496,32.23517,-110.68678,easy,2,2
97,10111504,Garwood Dam To Douglas Spring Loop Trail,Saguaro National Park,Tucson,Arizona,United States,7.9559,1,loop,4.5,28,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",6.49998183341,1135.00003632,32.23514,-110.68692,easy,5,6
98,10246734,South to North Kaibab Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,7.7075,5,point to point,5.0,23,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",19.299946059202,6453.000206496,36.05355,-112.08342,hard,5,6
99,10281018,Tanque Verde Ridge,Saguaro National Park,Vail,Arizona,United States,7.7075,3,out and back,4.5,32,['views'],"['hiking', 'trail-running']",3.2999907769620003,925.0000296,32.16556,-110.7239,moderate,1,2
100,10038311,Freeman Homestead Nature Trail,Saguaro National Park,Tucson,Arizona,United States,7.6339,1,loop,4.0,50,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1.0999969256539999,108.00000345599999,32.16531,-110.72587,easy,5,5
101,10258602,Point Imperial,Grand Canyon National Park,North Rim,Arizona,United States,7.5684,1,out and back,4.5,24,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",0.099999720514,22.000000703999998,36.27911,-111.97786,easy,6,3
102,10011949,Sendero Esperanza Trail,Saguaro National Park,Tucson,Arizona,United States,7.5414,3,out and back,4.0,35,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",4.9999860257,1040.00003328,32.28482,-111.16747,moderate,4,5
103,10298010,Douglas Spring to Three Tank Trail Junction,Saguaro National Park,Tucson,Arizona,United States,7.479,3,out and back,4.0,20,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",4.49998742313,971.0000310720001,32.23516,-110.68657,moderate,2,4
104,10302747,West Rim Trail: Hermits Rest to Powell Point,Grand Canyon National Park,Grand Canyon,Arizona,United States,7.4072,1,out and back,4.5,31,"['dogs-no', 'kids', 'views']","['birding', 'hiking', 'walking']",11.999966461680001,761.000024352,36.06248,-112.21036,easy,3,3
105,10259900,Saguaro National Park West and Old Tucson Studios Scenic Drive,Saguaro National Park,Tucson,Arizona,United States,7.2569,1,loop,4.5,14,"['kids', 'views', 'wildlife']","['nature-trips', 'scenic-driving']",39.199890441488,2158.000069056,32.23601,-110.98402,easy,3,2
106,10235597,Roosevelt Point Trail,Grand Canyon National Park,North Rim,Arizona,United States,7.2201,1,loop,4.0,15,"['dogs-no', 'kids', 'views', 'wild-flowers']","['hiking', 'walking']",0.299999161542,3.000000096,36.21822,-111.95239,easy,4,2
107,10311930,Petroglyphs at King Canyon,Saguaro National Park,Tucson,Arizona,United States,7.1664,3,out and back,4.0,33,"['historic-site', 'kids']","['birding', 'hiking', 'nature-trips', 'walking']",2.1999938513079997,291.000009312,32.24719,-111.16714,moderate,2,4
108,10013382,South Bass Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,7.1647,7,out and back,4.5,10,"['beach', 'dogs-no', 'river', 'views']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",12.199965902708,4366.000139712,36.18375,-112.37666,hard,4,5
109,10236023,Puerco Pueblo Trail,Petrified Forest National Park,Chambers,Arizona,United States,7.0465,1,loop,4.0,41,"['dogs-leash', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0.299999161542,9.000000287999999,34.97612,-109.79399,easy,3,4
110,10111280,Cactus Forest Trail,Saguaro National Park,Tucson,Arizona,United States,7.0254,3,out and back,4.0,35,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",9.9999720514,511.00001635200005,32.22032,-110.7254,moderate,5,7
111,10258739,The Escalante Route Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,6.9609,5,out and back,4.5,18,"['beach', 'dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",34.799902738872,9455.00030256,36.03302,-111.85214,hard,6,5
112,10023951,Nankoweap Trail,Grand Canyon National Park,North Rim,Arizona,United States,6.9456,7,out and back,4.5,13,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",30.699914197797998,8428.000269696,36.27949,-111.97881,hard,5,5
113,10270136,Devil's Playground Loop,Petrified Forest National Park,Sun Valley,Arizona,United States,6.9205,3,loop,4.5,19,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",7.499979038549999,475.0000152,35.0168,-109.88437,moderate,4,4
114,10287374,"Pink Hill, Loma Verde, Cholla Trail, and Cactus Forest Loop",Saguaro National Park,Tucson,Arizona,United States,6.8368,1,loop,4.5,32,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",3.2999907769620003,78.000002496,32.22086,-110.72615,easy,3,4
115,10272964,Hermit Trail to Dripping Springs,Grand Canyon National Park,Grand Canyon,Arizona,United States,6.8325,5,out and back,5.0,20,"['dogs-no', 'views', 'wild-flowers']",['hiking'],5.299985187242,2004.000064128,36.06024,-112.21229,hard,3,1
116,10035690,Ridge View Trail,Saguaro National Park,Tucson,Arizona,United States,6.7822,3,out and back,4.5,27,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",2.299993571822,351.000011232,32.1332,-110.68715,moderate,4,4
117,10258650,Cliff Springs Trail,Grand Canyon National Park,North Rim,Arizona,United States,6.6276,1,out and back,4.0,18,"['dogs-no', 'forest', 'kids', 'views']","['birding', 'hiking', 'trail-running']",1.0999969256539999,308.000009856,36.12463,-111.94782000000001,easy,4,3
118,10258659,Walhalla Overlook,Grand Canyon National Park,North Rim,Arizona,United States,6.4591,1,out and back,4.5,6,"['ada', 'dogs-no', 'kids', 'strollers', 'views']",['walking'],0.099999720514,0.0,36.1319,-111.94221,easy,5,1
119,10258654,Widforss Trail - Short Option,Grand Canyon National Park,North Rim,Arizona,United States,6.3809,1,out and back,4.5,10,"['dogs-no', 'forest', 'kids', 'views']","['hiking', 'nature-trips', 'trail-running']",4.299987982102,590.00001888,36.22388,-112.06533,easy,4,3
120,10315676,Mica View Trail to Cactus Forest Trail,Saguaro National Park,Tucson,Arizona,United States,6.3801,1,loop,4.0,25,"['dogs-no', 'kids', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",1.899994689766,68.00000217600001,32.22093,-110.72615,easy,4,4
121,10259353,Clear Creek Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,6.3369,7,out and back,4.5,10,"['dogs-no', 'views']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",30.599914477284,8772.000280704,36.05353,-112.08346,hard,2,6
122,10039514,Desert Ecology Trail,Saguaro National Park,Tucson,Arizona,United States,6.2729,1,loop,4.0,27,"['ada', 'dogs-no', 'kids', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0.299999161542,9.000000287999999,32.20326,-110.7253,easy,7,5
123,10013558,New Hance Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,6.1769,5,out and back,3.5,15,"['beach', 'dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",12.99996366682,4944.000158208,36.0046,-111.92426,hard,6,6
124,10013912,Bright Angel Trail to Tonto Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.9577,5,out and back,5.0,7,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",72.599797093164,10180.00032576,36.05701,-112.14437,hard,5,3
125,10272375,Old Jasper Forest Road,Petrified Forest National Park,Petrified Forest National Park,Arizona,United States,5.9341,1,loop,4.5,22,"['dogs-leash', 'kids', 'views']",['hiking'],2.5999927333639996,177.00000566399999,34.88855,-109.80716,easy,3,1
126,10269962,Wildhorse Trail,Saguaro National Park,Tucson,Arizona,United States,5.8308,3,out and back,4.5,16,['dogs-no'],"['hiking', 'trail-running']",3.099991335934,301.000009632,32.23512,-110.68697,moderate,1,2
127,10269284,Tanque Verde Falls Viewpoint,Saguaro National Park,Tucson,Arizona,United States,5.7938,3,out and back,4.0,13,"['dogs-no', 'views', 'waterfall']","['birding', 'hiking', 'nature-trips']",0.699998043598,203.000006496,32.25736,-110.656,moderate,3,3
128,10259355,Hermit's Rest Viewpoint to Tonto Trail to Bright Angel Trailhead,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.7315,5,point to point,4.5,7,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'trail-running']",21.199940748968,5229.000167327999,36.06109,-112.21163,hard,4,5
129,10013747,Desert Discovery Nature Trail,Saguaro National Park,Tucson,Arizona,United States,5.7162,1,loop,4.0,26,"['ada', 'dogs-leash', 'kids', 'paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0.399998882056,16.000000512,32.26248,-111.21043,easy,8,4
130,10259354,Boucher Trail to Hermit Trail Loop,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.7123,5,loop,5.0,6,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'trail-running']",20.199943543828002,5770.00018464,36.06059,-112.21213,hard,5,5
131,10112153,Thunderbird Trail,Saguaro National Park,Tucson,Arizona,United States,5.6144,3,out and back,3.5,27,"['cave', 'dogs-no', 'views', 'wild-flowers']","['hiking', 'nature-trips', 'trail-running', 'walking']",3.99998882056,492.000015744,32.28871,-111.12111,moderate,4,4
132,10389448,"Rim Trail, South Kaibab and Bright Angel Loop",Grand Canyon National Park,Grand Canyon,Arizona,United States,5.5548,5,loop,4.5,13,"['river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",21.199940748968,4927.000157664001,36.06,-112.10668,hard,4,3
133,10016910,Mather Campground Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.4493,1,loop,3.5,16,"['dogs-leash', 'kids', 'paved']","['camping', 'nature-trips', 'road-biking', 'walking']",2.299993571822,121.00000387200001,36.04858,-112.11664,easy,3,4
134,10267209,Cactus Wren Trail,Saguaro National Park,Tucson,Arizona,United States,5.3994,3,loop,4.0,23,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",3.8999891000460005,187.00000598399998,32.29079,-111.20831,moderate,3,5
135,10259344,Tonto Trail: New Hance Trail to Grandview Point,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.3565,7,point to point,5.0,3,"['beach', 'dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",15.599956400184002,5150.0001648,35.98342,-111.94004,hard,6,6
136,10266285,South to North Kalbab Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.2788,7,point to point,5.0,9,"['dogs-no', 'river', 'views']","['hiking', 'nature-trips']",30.899913638826,11112.000355584001,36.05288,-112.0836,hard,3,2
137,10297375,Painted Desert Rim Trail to Kachina Point,Petrified Forest National Park,Chambers,Arizona,United States,5.2572,1,out and back,4.0,12,"['kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",1.0999969256539999,42.000001344000005,35.08032,-109.78355,easy,2,4
138,10013255,Tusayan Ruin Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.2356,1,loop,3.0,17,"['dogs-no', 'historic-site', 'kids', 'views', 'wild-flowers']","['hiking', 'nature-trips', 'walking']",0.299999161542,16.000000512,36.01319,-111.86646,easy,5,3
139,10269670,"Scenic, Passey, Packrat Trail Loop",Saguaro National Park,Cortaro,Arizona,United States,5.0684,1,loop,4.0,18,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",1.6999952487380001,265.00000848,32.35253,-111.13994,easy,4,4
140,10384519,Ribbon Falls from the North Rim via North Kaibob Trail,Grand Canyon National Park,North Rim,Arizona,United States,5.0517,5,out and back,4.5,3,"['views', 'waterfall', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",16.799953046352,5380.00017216,36.21704,-112.05675,hard,3,5
141,10263759,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Saguaro National Park,Tucson,Arizona,United States,5.05,7,out and back,4.5,7,"['dogs-no', 'views']","['backpacking', 'camping', 'hiking', 'trail-running', 'walking']",25.399929010555997,6437.000205984,32.23516,-110.68657,hard,2,5
142,10021291,Redington OHV Trail,Saguaro National Park,Willow Canyon,Arizona,United States,5.0108,1,point to point,4.5,10,"['dogs-no', 'views', 'wild-flowers', 'wildlife']",['off-road-driving'],24.399931805416,2463.000078816,32.45169,-110.48754,easy,4,1
143,10017278,Boucher Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,4.9978,7,out and back,5.0,7,"['dogs-no', 'river', 'views']","['backpacking', 'hiking', 'trail-running']",17.699950530978,5626.000180032,36.06032,-112.21239,hard,3,3
144,10268598,Hope Camp Coyote Wash and Ruiz Trail Loop,Saguaro National Park,Vail,Arizona,United States,4.9944,3,loop,4.5,15,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",5.799983789812001,469.000015008,32.13299,-110.68709,moderate,3,5
145,10235600,Ken Patrick Trail North from Point Imperial,Grand Canyon National Park,North Rim,Arizona,United States,4.9845,1,out and back,3.0,12,"['dogs-no', 'forest', 'kids', 'views']",['hiking'],4.899986305186,472.000015104,36.27926,-111.97905,easy,4,1
146,10398395,Tanque Verde Falls Beach,Saguaro National Park,Vail,Arizona,United States,4.8374,1,out and back,4.0,14,"['beach', 'dogs-leash', 'river', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",0.799997764112,98.000003136,32.25798,-110.65552,easy,5,4
147,10235592,Grand Canyon Bridle Trail,Grand Canyon National Park,North Rim,Arizona,United States,4.6675,1,out and back,3.5,12,"['dogs-leash', 'forest', 'kids', 'views']","['birding', 'hiking', 'road-biking', 'walking']",3.199991056448,255.00000816000002,36.19815,-112.05291,easy,4,4
148,10306312,Shantz and Mica View Trail,Saguaro National Park,Tucson,Arizona,United States,4.5595,3,loop,4.5,15,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",2.5999927333639996,121.00000387200001,32.22061,-110.72642,moderate,2,4
149,10259348,Tonto Trail from Grandview Point to South Kaibab Trailhead,Grand Canyon National Park,Grand Canyon,Arizona,United States,4.557,7,point to point,4.0,3,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",27.199923979808002,5216.000166912,35.99763,-111.98763,hard,4,6
150,10347292,Phantom Ranch to Phantom Overlook,Grand Canyon National Park,North Rim,Arizona,United States,4.4377,3,out and back,4.5,10,"['views', 'wildlife']","['hiking', 'nature-trips']",2.099994130794,675.0000216000001,36.10485,-112.09488,moderate,2,2
151,10258670,Monument Point via Bill Hall Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,4.3741,1,out and back,4.5,5,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1.4999958077100002,341.000010912,36.43466,-112.42976,easy,6,5
152,10272332,Martha's Butte,Petrified Forest National Park,Petrified Forest National Park,Arizona,United States,4.3654,3,out and back,4.5,9,"['dogs-no', 'historic-site', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",2.699992453878,75.0000024,34.84845,-109.8015,moderate,5,4
153,10041333,Coyote Pass Loop Trail,Saguaro National Park,Tucson,Arizona,United States,4.3271,1,loop,4.0,10,"['dogs-no', 'kids']","['hiking', 'trail-running', 'walking', 'horseback-riding']",5.699984069298,524.000016768,32.32734,-111.1306,easy,2,4
